id,page_id,section_id,title,content,order
f1b5f04a-785e-5934-89cc-2dfd955acb50,5c83fc66-4fa3-5227-9fa2-67cc68abbf85,authentication,Authentication ​,"The authentication plugins are the plugins that you can use to connect to third party services, and to authenticate users in your app. You can find them under the Authentication tab. Currently available authentication plugins include: Xano Auth : to use Xano as your authentication provider. Documentation is available here . WeWeb Auth : to use WeWeb's own authentication built on top of AWS Cognito . Documentation is available here . Supabase Auth : to use Supabase as your authentication provider. Documentation is available here . Auth0 : to use Auth0 as your authentication provider. Documentation is available here . Token Based Auth : to connect to any API using a token based authentication system . Documentation is available here . OpenID : to use the OpenID protocol to connect to any OpenID provider .",5
04e7ca89-8179-5e5f-a35b-e4004c10aaf9,5c83fc66-4fa3-5227-9fa2-67cc68abbf85,extensions,Extensions ​,"The extensions are the plugins that you can use to add custom features to your app. You can find them under the Extensions tab. Currently available extension plugins include: Date : to add date-related elements to your app (like a date picker, a date range picker, etc), and formulas to manipulate dates based on the DayJS library. Charts : to add charts to your app. Based on the ChartJS library. Documentation is available here . PWA : to enhance your web applications with Progressive Web App features like device motion sensors, notifications, geolocation, native sharing, and vibration capabilities. Documentation is available here . Stripe : to add Stripe payments to your app. Documentation is available here . Mapbox : to add a Mapbox map to your app. Documentation is available here . WeWeb Email : to send emails from your app using our own email service. CSV : to export data from your app to a CSV file. Google : to add Google-related elements to your app (Google Maps, reCAPTCHAs, etc). Documentation for Google Maps is available here . Youtube : to embed Youtube videos in your app. Calendly : to embed Calendly calendars in your app. Segment : to use Segment as your analytics provider in your app. Vimeo : to embed Vimeo videos in your app. Typeform : to embed Typeform forms in your app. Snipcart : to use Snipcart as your e-commerce provider in your app. Dailymotion : to embed Dailymotion videos in your app. Twitch : to embed Twitch videos in your app.",6
8b5eeeca-9939-55a5-ad1c-50f4c0cc46cf,5c83fc66-4fa3-5227-9fa2-67cc68abbf85,plugin-configuration,Plugin configuration ​,"To learn how to configure a plugin, please refer to each plugins' documentation (linked in the list above) or to the modal that will appear on the right when you add a plugin:",7
3a4c3c83-72bf-5cba-821f-3dc1c0f6276c,ef489887-6ff2-58ae-ba34-c8208d0b9ae4,account-settings,Account Settings ​,"In this article, you'll learn: How to change you account settings (email and name) To find you account settings, click on the 3 dots next to your account name, then on Account settings :  Once here, click on the Edit info button to open the edition popup:",1
1d500e09-9e55-5bad-a31b-9c6ef9e2ca40,31d86a29-89b7-527f-8863-cc4587195730,how-to-self-host-on-cloudflare,How to self-host on Cloudflare ​,This guide will walk you through the steps required to self-host your WeWeb application on Cloudflare.,1
1a595d88-36ec-5664-a716-9a340e7ad11a,31d86a29-89b7-527f-8863-cc4587195730,prerequisites,Prerequisites ​,A Cloudflare account (free) A Starter or Scale WeWeb project subscription,2
a181a84a-bde3-52d0-80c2-1873c8fa5467,31d86a29-89b7-527f-8863-cc4587195730,let-s-start-with-cloudflare-first,Let’s start with Cloudflare first: ​,"On Cloudflare's dashboard, click on the Workers & Pages section.  Make sure you are on the Overview tab. If you already have another Worker in this section, click on the Create button and then go to the Pages tab. Go to the second section on the page and click on ""Upload assets"".  Give your project a name and then click on Create project.",3
1524f60b-d3ff-51b2-9f7a-786148073c11,31d86a29-89b7-527f-8863-cc4587195730,weweb,WeWeb ​,"Next, go to your project dashboard in WeWeb. Go to the Deployments tab.  Here, you will see Staging and Production environments:  Click on the three dots on the right (⫶) and select Download project files. This will download a zip directory of the project files to your device. This zip archive includes the compiled project (a Vue.js application) with all the files necessary for hosting it on Cloudflare.",4
075b38af-265a-5e59-ae8d-39c5dfb7a2e7,31d86a29-89b7-527f-8863-cc4587195730,cloudflare,Cloudflare ​,"Upload the zip archive you just downloaded from WeWeb into the Upload your project assets section. Make sure you select Upload zip before you upload.  Click the ""Deploy site"" button after all files are successfully uploaded.  Upon deploying, Cloudflare will provide you with some additional information and options: Cloudflare site URL Option to add a custom domain You can ignore the other options for now.  10, If you click on ""Continue to project"", you will be redirected to the Deployments tab of your applications’s Worker:  Your application is now live and fully self-hosted on Cloudflare!",5
983b6fe4-8fcb-5524-a3ee-32b3112fa32c,31d86a29-89b7-527f-8863-cc4587195730,making-changes-to-the-self-hosted-application,Making changes to the self-hosted application ​,"Make changes in your app in WeWeb. Publish the application again. Export the code following the steps described earlier. Download new zip file for latest version. In the Overview of Workers & Pages, go to the Deployments tab and click on Create a new deployment.  Select your deployment environment Upload the new zip archive. Click on Save and deploy.  After a successful deployment, your changes will be reflected in the self-hosted application.  By following these steps, you can easily export your WeWeb project and self-host it on Cloudflare, as well as keep it updated with any changes you make in WeWeb.",6
9dc76eb7-3a57-5371-a032-7f71519f212b,d85d1979-cf5e-591a-ab25-005cea624189,weweb-public-api,WeWeb Public API ​,The WeWeb Public API enables customers to automate and streamline their deployment processes for WeWeb projects. This API is designed for organizations managing multiple WeWeb applications across various domains or server instances.,1
9a7a7adb-b72b-5357-9d74-3f7f73deab9c,d85d1979-cf5e-591a-ab25-005cea624189,key-benefits,Key benefits ​,"Automated deployments : integrate WeWeb projects into your CI/CD pipelines. Version control : programmatically manage different versions of your WeWeb applications. Multi-environment support : easily deploy to staging and production environments. Scalability : efficiently manage deployments across multiple domains or server instances. Customized workflows : tailor the deployment process to fit your organization's specific needs. The WeWeb Public API offers significant productivity gains for teams handling complex deployment scenarios. Instead of manually downloading the application code and/or then manually deploying it to a web server running on your infrastructure, you can trigger custom deployment scripts from within the WeWeb Editor. This documentation provides detailed information on authentication, available endpoints, and typical usage patterns to help you integrate WeWeb deployments into your existing systems and workflows.",2
2876fb0d-1e1d-5f91-bdcb-bf86037b66b7,d85d1979-cf5e-591a-ab25-005cea624189,access-to-weweb-public-api,Access to WeWeb Public API ​,Please contact the WeWeb team to get access to WeWeb Public API.,3
dffefde9-6e6f-561d-b027-6c4b74043ac6,d85d1979-cf5e-591a-ab25-005cea624189,authentication,Authentication ​,WeWeb Public API authentication is done using an Authorization header in every requests. The value of this header should be Bearer <YOUR WORKSPACE PRIVATE KEY> . You workspace Private Key can be found under the Settings tab in your workspace. You can generate a new Private Key at any time but this will invalidate the old one.,4
5c8fdfb5-a1c7-5977-9283-ed812fd658d9,d85d1979-cf5e-591a-ab25-005cea624189,available-requests,Available requests ​,The WeWeb Public API allows you to make the following requests:,5
fb9c96d5-6c3b-509b-a694-84c687cf4d26,d85d1979-cf5e-591a-ab25-005cea624189,monitoring-a-publication,Monitoring a publication ​,Check the status field in the response to determine when the publication is complete. The value will be deployed when the publication is finished.,6
848c11f5-c851-520c-8e2a-618e66cf1df2,d85d1979-cf5e-591a-ab25-005cea624189,typical-auto-deploy,Typical auto deploy ​,A typical auto deploy script should be:,7
69c48e65-490d-5ec3-9486-83d3bd87e196,38b4e4d6-7e1d-51c1-ab4d-8f9ff7619fde,export-code-self-host,Export code & self-host ​,"In this article, you'll learn: How to export a project How to self-host a project",1
